8.560000000000000000e+08
8.562089843750000000e+08
8.564179687500000000e+08
8.566269531250000000e+08
8.568359375000000000e+08
8.570449218750000000e+08
8.572539062500000000e+08
8.574628906250000000e+08
8.576718750000000000e+08
8.578808593750000000e+08
8.580898437500000000e+08
8.582988281250000000e+08
8.585078125000000000e+08
8.587167968750000000e+08
8.589257812500000000e+08
8.591347656250000000e+08
8.593437500000000000e+08
8.595527343750000000e+08
8.597617187500000000e+08
8.599707031250000000e+08
8.601796875000000000e+08
8.603886718750000000e+08
8.605976562500000000e+08
8.608066406250000000e+08
8.610156250000000000e+08
8.612246093750000000e+08
8.614335937500000000e+08
8.616425781250000000e+08
8.618515625000000000e+08
8.620605468750000000e+08
8.622695312500000000e+08
8.624785156250000000e+08
8.626875000000000000e+08
8.628964843750000000e+08
8.631054687500000000e+08
8.633144531250000000e+08
8.635234375000000000e+08
8.637324218750000000e+08
8.639414062500000000e+08
8.641503906250000000e+08
8.643593750000000000e+08
8.645683593750000000e+08
8.647773437500000000e+08
8.649863281250000000e+08
8.651953125000000000e+08
8.654042968750000000e+08
8.656132812500000000e+08
8.658222656250000000e+08
8.660312500000000000e+08
8.662402343750000000e+08
8.664492187500000000e+08
8.666582031250000000e+08
8.668671875000000000e+08
8.670761718750000000e+08
8.672851562500000000e+08
8.674941406250000000e+08
8.677031250000000000e+08
8.679121093750000000e+08
8.681210937500000000e+08
8.683300781250000000e+08
8.685390625000000000e+08
8.687480468750000000e+08
8.689570312500000000e+08
8.691660156250000000e+08
8.693750000000000000e+08
8.695839843750000000e+08
8.697929687500000000e+08
8.700019531250000000e+08
8.702109375000000000e+08
8.704199218750000000e+08
8.706289062500000000e+08
8.708378906250000000e+08
8.710468750000000000e+08
8.712558593750000000e+08
8.714648437500000000e+08
8.716738281250000000e+08
8.718828125000000000e+08
8.720917968750000000e+08
8.723007812500000000e+08
8.725097656250000000e+08
8.727187500000000000e+08
8.729277343750000000e+08
8.731367187500000000e+08
8.733457031250000000e+08
8.735546875000000000e+08
8.737636718750000000e+08
8.739726562500000000e+08
8.741816406250000000e+08
8.743906250000000000e+08
8.745996093750000000e+08
8.748085937500000000e+08
8.750175781250000000e+08
8.752265625000000000e+08
8.754355468750000000e+08
8.756445312500000000e+08
8.758535156250000000e+08
8.760625000000000000e+08
8.762714843750000000e+08
8.764804687500000000e+08
